influencer_ID,followers,avg_likes,avg_comments
inf49120,564779,13274,724
inf79405,550813,6541,1724
inf97592,129518,18789,436
inf27941,802088,15766,4267
inf83452,728467,63684,4337
inf57143,529884,99055,1163
inf95412,372533,47123,2618
inf51180,518654,89745,2062
inf22636,424190,96661,2547
inf29081,127170,70195,2979
inf12912,571059,14338,3491
inf12327,699412,44516,1595
inf24326,539908,43714,3256
inf32477,110002,80008,170
inf91022,901231,49069,2925
inf93662,980346,91049,3078
inf70890,397234,96615,1067
inf73293,302032,96940,2409
inf67968,853818,92814,3529
inf71442,230085,66709,1641
inf18224,319675,2014,2941
inf77031,527525,82478,2039
inf86256,695186,27354,549
inf92657,21840,34810,4708
inf255,915091,11361,4517
inf970,119012,19456,4624
inf54105,425507,42599,1733
inf60657,596231,67127,2514
inf86217,437144,2349,1163
inf54555,104508,62680,1108
inf47267,81928,49872,785
inf64609,11818,31105,4866
inf58937,618518,3388,3193
inf1356,937720,54512,2758
inf37881,86263,71606,2622
inf12018,168973,66079,222
inf63057,144663,25609,3034
inf64584,681287,7129,2118
inf74679,83131,98524,3344
inf75878,690848,68756,3464
inf18448,237139,3137,552
inf48604,122704,76060,1852
inf27012,425502,26321,1162
inf42381,7195,41524,608
inf50701,929309,55018,2544
inf81574,273585,70823,415
inf34262,416126,73882,3028
inf61851,743883,99668,4743
inf87771,960163,56594,4846
inf18221,647484,36376,4150
inf23230,44794,53171,3475
inf6357,109944,85870,4090
inf64400,983748,4708,381
inf24530,773723,35884,1749
inf6243,994778,30160,370
inf1786,519271,95885,1267
inf29896,933930,80529,4439
inf12367,257682,77594,2293
inf75998,811786,6898,4793
inf32641,905050,43378,4362
inf11466,328891,45669,3994
inf9994,724503,28326,1582
inf65998,848248,35196,2465
inf19090,598013,80685,1124
inf14988,721252,72487,562
inf33994,542007,98933,715
inf30707,929495,66492,566
inf80831,270949,29709,1035
inf87561,917819,2433,3406
inf24708,599422,97557,2186
inf82612,452775,28041,1578
inf14948,235745,11285,3155
inf4050,788715,37748,289
inf7305,836655,27980,2926
inf87163,836237,86478,3903
inf35503,26960,9824,4316
inf49988,980993,80620,4460
inf18931,156183,12977,619
inf90939,571335,985,4402
inf6122,24199,15197,2280
inf47673,708330,70399,2378
inf75924,152131,63435,3760
inf59571,336531,2426,1055
inf49014,743500,63350,4055
inf80284,496846,59342,4013
inf46874,368452,24126,713
inf75019,127160,37962,2451
inf89182,431868,53631,2396
inf28789,687235,23803,4500
inf49286,337064,17755,1899
inf21778,90788,58811,1718
inf31717,459166,86554,3047
inf92065,223405,85537,3172
inf94574,731699,33005,1368
inf57777,503388,43228,237
inf46213,87467,55503,4117
inf96004,568945,37043,1640
inf59302,730358,45033,476
inf63648,334401,46454,2089
inf61355,526556,60853,1290
inf57110,575790,32377,4531
inf23136,105570,85220,2622
inf3312,615106,49946,1029
inf51565,792084,45705,1050
inf1084,663301,5342,3826
inf97587,777775,72687,3521
inf56361,26619,12692,2629
inf60691,510656,84982,3293
inf72481,419788,75753,3733
inf99579,188676,34991,2480
inf90735,40066,14812,4688
inf77545,404730,80209,4340
inf67825,199378,54501,2117
inf86618,185575,54462,971
inf1596,544385,43823,2298
inf98305,158763,34720,4892
inf81260,19276,22732,1066
inf14980,605008,74021,2250
inf36089,257817,25646,698
inf52658,648333,51403,3452
inf55135,373371,90384,3511
inf31189,407557,23235,4178
inf96310,743965,35939,921
inf48523,698072,73494,4084
inf90980,820213,67075,2119
inf19919,125698,79331,3127
inf9034,273544,85060,2097
inf15431,335154,94404,3580
inf52514,520135,15586,4236
inf97776,252621,64642,956
inf42542,665010,36275,3379
inf84316,288956,64024,2263
inf54834,564536,11128,1487
inf26969,602448,50657,338
inf49635,55501,172,2732
inf40683,213139,55232,1104
inf74501,852381,48592,1147
inf58354,901807,27336,2388
inf30238,760401,36817,3334
inf15092,701828,83696,3501
inf62469,959281,62541,2760
inf5392,793154,68893,3474
inf47406,984428,88110,2567
inf6953,732893,65716,4404
inf90785,941734,4479,4614
inf86048,722653,50454,1536
inf16206,991671,89718,175
inf17831,174620,99018,2533
inf11655,875722,67601,492
inf18617,909840,91177,910
inf98604,186926,47242,4844
inf92978,37819,74791,17
inf97369,811479,62875,2736
inf39936,514955,52352,1544
inf64747,300016,75643,4428
inf17106,769821,43389,746
inf26879,52119,32383,1188
inf15974,940479,28193,1046
inf99037,340153,45102,92
inf19966,481545,99000,3244
inf81924,380904,88459,4313
inf57943,738152,84347,1079
inf71890,288347,27897,285
inf66534,122254,98708,3707
inf56633,715614,81926,152
inf52489,832801,40728,544
inf63009,343312,76491,2970
inf59152,819225,20109,264
inf83520,804079,85307,2162
inf51458,148801,27158,2219
inf17697,459189,65915,389
inf78027,63060,89230,2006
inf67798,532065,38012,4579
inf82398,247946,65977,760
inf93247,978337,39610,3379
inf28341,719550,75534,2021
inf51549,139741,38457,1117
inf76494,638290,29842,1045
inf51010,117562,97823,1874
inf21763,938300,91371,2706
inf64092,519633,49580,3455
inf3400,555399,84444,1894
inf42681,116458,23145,4431
inf5835,941051,58850,4216
inf23149,84537,94651,3645
inf45742,444719,27621,275
inf37376,916762,91023,3765
inf95710,524465,11050,651
inf54717,393289,44062,2192
inf82192,222421,37856,1530
inf13806,800717,86321,3338
inf65299,214513,78519,1918
inf95478,565898,34403,2201
inf76872,78641,30833,2505
inf8916,495670,86372,3289
inf87069,566516,71483,2368
inf45268,193233,58020,1924
inf39289,484513,29320,4033
inf35950,474789,56020,1451
inf92313,160009,80041,771
inf32309,958110,14450,1968
inf18585,660966,31303,2470
inf30037,499109,42279,480
inf63863,785296,94612,4275
inf69818,229999,37183,4389
inf87193,10132,54645,1967
inf43233,173345,44944,4475
inf3895,307773,85033,4951
inf85967,95092,50916,2693
inf69153,203852,6791,1062
inf52694,226606,12618,9
inf46052,473671,5656,1953
inf34512,365630,66106,2553
inf12736,624538,73502,791
inf70487,348550,74378,1732
inf84055,739084,24354,2297
inf3858,784441,10632,3775
inf2040,900005,46980,813
inf18129,213650,65235,1154
inf46008,457444,50887,2921
inf61464,321578,99024,2698
inf21630,401036,21833,4180
inf99006,834820,84738,3952
inf58976,29671,71571,1218
inf58248,751642,41770,644
inf9670,795865,25637,530
inf83362,162207,61808,708
inf49041,933930,96929,80
inf26410,659323,82524,180
inf60179,990065,85984,3677
inf5218,503367,24648,4274
inf29949,864367,2303,3966
inf95595,37529,31028,3972
inf98761,690135,96669,2279
inf77625,714131,41257,3501
inf94788,975044,74828,2232
inf32993,160941,15465,654
inf53834,295343,93682,4603
inf16292,495509,65785,866
inf84585,776743,8831,2910
inf61600,586763,50840,1243
inf57783,452064,88302,804
inf64949,483219,80199,2260
inf65200,278980,16066,231
inf42982,3405,55098,349
inf169,25538,24216,4344
inf62583,123047,61897,2238
inf55259,131167,39172,3256
inf11818,467389,1638,3024
inf28555,878237,54259,4898
inf27525,214161,61108,4652
inf19208,147297,94438,2917
inf58544,139677,95862,4614
inf92973,431134,28919,3567
inf4697,452558,89548,1882
inf21379,759961,54287,449
inf44222,59327,81536,3672
inf38589,376796,94592,3048
inf29785,549155,50182,4289
inf25258,163650,7343,2680
inf18008,842908,51755,3432
inf40290,514426,50097,3766
inf89014,64056,5921,3638
inf28286,125750,93948,3591
inf27609,53320,44007,1056
inf71628,172859,62152,3650
inf45798,509418,57834,1953
inf48660,450412,69584,1212
inf10328,957011,7234,371
inf62547,770083,76005,2124
inf70289,765773,89257,3354
inf68738,774255,67992,640
inf7345,401782,2657,1760
inf77358,417974,89941,1031
inf92250,65105,97888,1753
inf89584,994172,84649,2197
inf85727,540638,36435,361
inf25036,752679,50081,2784
inf75731,132613,97796,2036
inf23008,696269,85165,4838
inf6919,205720,97786,3284
inf1666,653465,17695,4584
inf81926,630317,35984,927
inf69908,801221,3014,1209
inf76978,931294,35695,4747
inf54599,775994,9006,2200
inf98970,652496,98660,2531
inf90783,74165,62701,2205
inf33528,875630,2321,728
inf43383,883433,42976,2974
inf78476,837187,39276,4405
inf65040,606498,55396,1477
inf17586,536807,73107,1199
inf4285,45900,96336,4606
inf28112,821007,33800,2154
inf40214,351363,77687,4263
inf79241,898982,18900,1029
inf60050,748860,48114,604
inf12676,22390,24847,988
inf83102,145628,19150,2458
inf28965,73575,21893,2797
inf49090,277126,62049,225
inf57859,394149,38372,299
inf27729,276079,43742,1011
inf69854,273057,43735,4561
inf2421,960192,81014,4819
inf92984,305276,89008,3175
inf51206,407888,58448,4490
inf85835,216061,52170,4400
inf82027,838202,87661,578
inf14064,972367,90073,4714
inf84814,460033,82891,3309
inf16100,563093,45607,3004
inf77286,451442,54190,4262
inf28974,16793,84662,2756
inf55306,47343,64842,28
inf25974,638574,84363,619
inf5313,29328,84512,3058
inf43820,858312,62955,2651
inf15433,208836,97448,4756
inf9029,994404,35541,912
inf65265,312095,99289,322
inf80520,191821,46640,1755
inf23139,263025,73083,3474
inf82405,474152,3003,1554
inf30329,549524,71872,4945
inf70271,78974,20916,811
inf86977,498609,72788,4396
inf32051,556748,44893,311
inf42981,265319,33987,3731
inf82506,893249,79704,395
inf67640,517612,51315,101
inf55952,477792,20173,2168
inf19301,14338,2933,610
inf57488,667155,62939,2693
inf14871,23551,61802,1423
inf85416,852610,59051,3082
inf81544,783329,95513,4280
inf98045,219552,50051,3302
inf21864,118928,33660,1813
inf57400,353585,92312,4575
inf76161,287903,9989,3123
inf87607,365438,83436,2088
inf17384,103652,51308,3408
inf74175,818103,4927,1319
inf3141,449330,59543,3811
inf95891,788865,82971,1517
inf34163,51974,15652,3800
inf4716,160380,34701,2203
inf50194,724344,46556,1353
inf70657,769067,30590,3526
inf10556,750211,91817,2114
inf26818,479388,1930,683
inf25095,140270,77807,3577
inf31077,871699,86045,3563
inf28870,570489,62441,3467
inf65574,581433,54329,3055
inf72139,550230,90448,4080
inf72982,913158,24612,350
inf26731,279427,41374,2458
inf42078,151362,13,4816
inf23004,410355,99508,1196
inf60844,962507,88124,93
inf66172,656970,11879,2429
inf62161,752227,68107,2278
inf20429,468121,55502,2396
inf1714,979004,42639,3158
inf78429,171164,93700,456
inf72032,701410,69134,4824
inf65431,434656,45291,110
inf58015,12297,90639,219
inf58309,863213,78875,588
inf27956,539706,33079,638
inf24882,466406,34514,4841
inf79230,194608,8552,4063
inf18318,250863,20400,1631
inf16386,502498,28915,4720
inf98893,73595,75781,1237
inf27560,83504,81680,4574
inf24839,605025,74055,4655
inf3515,125447,20546,2322
inf85520,365933,49491,89
inf50542,429357,91904,2484
inf26166,211861,80832,4034
inf77322,15294,2135,1371
inf13751,442144,95811,846
inf42937,938212,27808,2962
inf97935,812890,99037,1985
inf65897,232049,35806,853
inf21433,468572,85927,1833
inf68973,854177,81619,1638
inf72455,711378,94137,3928
inf91009,729031,70570,2725
inf64814,226167,89296,1441
inf72322,975069,90673,3562
inf92726,514292,54263,2100
inf45985,122282,41058,699
inf80536,815353,11432,4336
inf32656,207840,11396,2608
inf53240,156531,59400,992
inf82391,960809,32153,4868
inf92778,40206,54939,1155
inf72707,888696,54354,1018
inf29231,91853,59548,743
inf26802,251322,40681,3107
inf89319,172529,6808,1611
inf91876,50046,35571,4563
inf61263,36316,40673,483
inf48961,854691,45955,3229
inf96974,288836,94225,3328
inf49355,172149,73730,2793
inf26208,725945,60831,1196
inf71130,51950,67152,1242
inf39688,983889,49140,406
inf58025,236374,33067,884
inf91204,148131,49222,4561
inf16939,148278,56800,1328
inf56544,810445,95246,4329
inf60086,700088,64618,1241
inf39104,441970,77276,95
inf94625,272192,6174,1467
inf39126,52377,71313,1754
inf82413,952545,10326,155
inf18935,645256,55115,138
inf16473,696519,38352,1831
inf19751,290604,9126,1773
inf28371,380673,59740,495
inf94,342097,549,4193
inf43970,931219,71809,1058
inf1635,427752,13509,2146
inf53002,492877,77029,2052
inf36295,114655,97749,1147
inf21486,384898,72251,4220
inf23582,295887,73930,3249
inf61069,591148,28622,4438
inf46922,707466,94532,2323
inf29739,761263,3182,2359
inf40740,660534,59525,2286
inf47629,406582,350,4903
inf96614,191542,6430,1525
inf31761,655274,72269,2903
inf45163,128198,71087,3577
inf72077,448364,71570,3841
inf85612,653638,71344,4366
inf13352,479365,11428,1987
inf1120,430802,95481,3082
inf8165,861661,53126,3693
inf79151,606763,79769,1723
inf93144,660863,6191,123
inf82044,2503,82567,356
inf30179,761528,56035,2018
inf6158,909298,52956,4656
inf55944,240204,20196,1606
inf22850,690051,96921,866
inf39454,133157,84167,2327
inf34799,418625,57077,3009
inf79062,677213,52209,2282
inf99279,652519,88880,3423
inf13367,718723,18020,4820
inf9534,886259,83779,3511
inf80774,784943,10671,4573
inf50227,335976,85548,3565
inf3591,457162,50983,1351
inf31743,215862,29240,1341
inf3281,428387,46440,3528
inf25263,510142,7576,2867
inf25262,851247,31713,620
inf3329,541340,2701,3154
inf99619,96823,99395,3243
inf95294,973877,85386,3358
inf40068,57682,43716,4510
inf30977,263084,5161,2078
inf24741,898525,17790,932
inf27134,687345,26891,3851
inf82367,812804,77774,2846
inf69580,383426,4742,4576
inf63437,446201,16067,2808
inf53106,883403,6080,461
inf9330,330801,75337,3400
inf93280,244146,35079,3037
inf39129,397961,48876,2811
inf32002,504669,12336,1479
inf6734,902311,78696,1920
inf99473,545851,47732,1566
inf77513,84107,29726,674
inf15162,162637,64713,330
inf88578,191074,37617,4083
inf13092,822391,528,203
inf28795,649053,77050,950
inf86140,398454,36917,1248
inf67584,726282,64773,4148
inf89150,288800,71622,2128
inf95149,485913,23446,2829
inf14451,349152,40261,2034
inf31289,474354,19713,4598
inf41608,92087,55442,437
inf66507,350316,65209,3536
inf20643,532992,48537,1728
inf67804,974571,44217,2626
inf23951,292922,67748,536
inf70423,122124,72882,680
inf49940,436232,79365,3735
inf41542,517224,38795,2207
inf65690,618143,27931,3891
inf89624,977733,67210,688
inf19942,333597,66415,4160
inf89015,632402,45509,588
inf9202,33769,46111,1307
inf7827,770217,50914,4660
inf58813,229800,83461,811
inf4016,925133,41624,2134
inf7501,86166,33718,3976
inf28678,400104,95140,2329
inf53703,764962,33586,1613
inf69815,714099,94510,2044
inf63498,27628,7516,1292
inf27803,715588,56987,3683
inf22629,404522,10053,318
inf18278,579668,56456,2924
inf36802,567442,53878,2863
inf26954,586093,41041,1997
inf74584,841322,47811,1721
inf88360,654738,14630,4230
inf8862,718186,493,175
inf97957,825471,33650,1633
inf81889,169842,18297,4814
inf96041,444511,61119,904
inf58085,44927,94808,563
inf30737,636136,52720,891
inf5871,187633,54854,1587
inf13647,236132,95509,3163
inf795,628083,16361,4429
inf10166,228436,5899,4579
inf92243,198659,84000,4171
inf4699,151023,50483,1522
inf29351,528765,68448,2596
inf11138,230991,38424,4966
inf53907,217006,279,3885
inf93807,980099,92475,4681
inf85773,366676,76804,3453
inf84037,878631,95185,857
inf90000,948241,99864,702
inf15134,983295,14406,3893
inf31409,732586,27040,139
inf93138,410322,31252,4086
inf12699,512188,41467,2143
inf38876,866028,55493,4701
inf84544,968750,52666,4059
inf55612,21509,42378,1180
inf23334,406519,55427,2065
inf68198,712516,11949,1172
inf62485,35985,16505,529
inf35517,608679,91452,1566
inf7670,228909,24211,1698
inf37460,194948,64130,127
inf87874,325013,79172,1821
inf29040,215649,30377,3424
inf75769,705278,67883,754
inf68952,512656,35625,3799
inf75205,87316,35193,2387
inf76991,428264,19600,1251
inf83428,508563,73220,4043
inf60052,510725,59021,2486
inf92111,702944,1200,274
inf95146,318090,29790,646
inf61798,118323,57577,2579
inf65972,657306,15505,265
inf83799,659111,23047,3564
inf88867,21275,21654,440
inf57656,58847,32061,4738
inf76611,617564,21572,3398
inf2595,915699,73469,4109
inf33946,496741,45252,2540
inf41566,481829,85511,929
inf86431,571706,21893,3941
inf40276,134099,49784,2557
inf147,13666,34666,1652
inf76032,242964,93882,4049
inf55506,389306,51451,1588
inf46899,586690,33823,2224
inf88613,551297,67484,2578
inf50786,478804,12800,272
inf93863,949881,41868,943
inf63700,610628,94935,4194
inf20915,153018,1663,4458
inf82546,364013,74969,1708
inf25148,254130,37986,3977
inf8615,586648,26913,1431
inf45148,286241,36569,4956
inf7800,55745,15574,4296
inf7825,456224,29294,782
inf52290,378940,45461,3886
inf69405,853766,11196,3240
inf70186,671660,66491,3022
inf98698,674326,53605,4094
inf77500,470417,67035,2407
inf68274,751956,8652,1100
inf11863,732188,50481,2597
inf24441,538605,87985,2651
inf40721,168275,64107,2280
inf38739,889557,96823,1449
inf61532,816600,32900,191
inf23472,98069,82566,4193
inf93401,777456,12812,4047
inf77,252995,29338,4859
inf47985,76443,59371,4154
inf46382,709484,94373,237
inf32697,131119,64704,1130
inf84942,470824,82200,3997
inf37204,649794,31555,2261
inf3006,743296,53409,390
inf10544,948790,55556,1659
inf96161,892241,9550,3311
inf27082,535328,6878,2182
inf42045,185764,60107,3189
inf6089,62753,23768,1521
inf10270,646649,65348,4329
inf49040,875641,21588,1562
inf5588,265852,78540,3517
inf43427,406520,35698,4860
inf98159,86253,24439,589
inf82574,553302,17287,254
inf95841,154963,48385,1710
inf28387,949192,69466,3505
inf52564,551691,17313,2412
inf86502,80770,1549,2013
inf41995,694167,96204,2779
inf67807,669389,76990,1954
inf33465,618769,44329,846
inf52283,928448,80956,750
inf25790,298535,47561,415
inf74737,687218,42151,932
inf95186,927813,2781,2386
inf35389,674895,66980,4619
inf18600,699213,38024,4450
inf88797,331818,33438,1069
inf71053,492796,82002,4375
inf96228,805861,18040,3153
inf51517,231888,1298,2200
inf9177,266039,32572,3942
inf47977,440363,34116,106
inf88444,273845,5983,3493
inf38942,723155,79336,3041
inf98449,652964,29989,579
inf81800,480372,88822,3263
inf85785,548216,92151,4161
inf16566,347407,44901,2326
inf79397,549909,67520,2233
inf77779,951524,35855,714
inf15429,18669,49799,1406
inf82503,989479,89164,1679
inf80816,872930,51853,2880
inf13128,333171,31918,7
inf17947,125444,98514,714
inf59702,102856,38446,1779
inf52785,744788,49356,3090
inf73391,229376,52267,2789
inf70221,849726,3585,408
inf77307,437314,15220,4943
inf63129,197822,38776,1401
inf21644,223682,4493,4362
inf84588,901745,72536,1231
inf52776,512769,10953,1457
inf97669,206742,22951,3481
inf20527,84323,71584,3166
inf16565,285329,68671,852
inf79883,240879,1290,4765
inf21874,468099,13398,2378
inf47880,51356,51839,3945
inf2913,756801,72607,2035
inf70326,191948,92663,4888
inf94939,624485,68165,784
inf5984,427674,39293,3864
inf56813,790902,35345,1837
inf89280,538150,91342,2027
inf44955,494417,11909,1786
inf98349,606675,13531,3593
inf1028,507964,19799,1266
inf68774,55044,3618,2832
inf84967,209805,35990,3960
inf95823,315398,93764,4884
inf15271,938612,43832,4340
inf34564,814383,70294,2750
inf27015,597715,70372,367
inf60065,751105,10732,938
inf78373,20088,42762,4126
inf65870,959268,25274,2139
inf92675,724406,69247,1204
inf78982,781911,22093,2662
inf50345,20841,83665,1490
inf39861,959957,51740,4828
inf93257,579831,25308,4711
inf34788,106850,38488,4330
inf30263,680312,57913,3660
inf27136,248605,41162,333
inf60978,904322,21190,3833
inf80415,829362,23001,3975
inf79066,650153,6987,2980
inf4850,340208,41635,3773
inf89833,608370,29023,2183
inf64824,611797,71866,4602
inf80246,523181,66964,4943
inf20524,275348,45812,2829
inf4448,673337,79929,173
inf69397,745161,43111,1415
inf85718,426523,46501,145
inf50979,78383,45656,912
inf80437,104453,5243,3095
inf84605,342808,86521,1724
inf95880,756841,51265,2417
inf47202,31466,36800,4227
inf358,108512,85326,4257
inf66834,864616,17502,3555
inf95828,156484,75423,2497
inf76341,800664,29291,2096
inf82124,197187,15182,3146
inf56866,591801,46287,1776
inf25786,785370,44528,2221
inf74364,96615,32255,609
inf78482,130960,71111,2703
inf84010,399317,25619,382
inf14414,830783,27501,3925
inf26251,131112,38029,1095
inf52019,54184,47376,167
inf13055,869173,87755,3835
inf31309,527545,62779,866
inf82384,963308,86176,1188
inf89985,590313,40852,3601
inf96570,906894,52034,2570
inf44930,793270,75178,3363
inf77771,181017,83396,3317
inf91490,117227,81596,151
inf76822,502911,4574,2348
inf36828,293290,28937,2476
inf24600,576607,30493,2677
inf7740,678044,67197,1291
inf52972,635258,62264,2370
inf99612,456047,97132,1043
inf27703,705960,96856,3070
inf82847,953446,59744,4325
inf74733,839074,71620,4021
inf32163,36183,11605,3251
inf8807,239540,53438,1909
inf8959,933149,12326,1690
inf30084,498288,30480,4665
inf30,236796,83409,843
inf78496,705517,14337,36
inf89211,126143,10001,3525
inf12471,185484,65180,3025
inf60110,433727,31774,3453
inf48102,265297,50192,4572
inf77091,558424,23133,4931
inf1826,563997,43401,1222
inf6033,186194,22279,3352
inf86815,710256,39202,2812
inf24460,490155,68818,4845
inf61746,649116,13903,2441
inf83925,351076,18312,1635
inf13551,503850,93881,1274
inf39607,696612,75056,4262
inf79740,174480,79781,4226
inf92688,550778,78657,478
inf1870,625712,21750,711
inf93988,104401,169,4216
inf14960,495735,13770,2457
inf57203,208871,26516,3167
inf17345,97707,17779,868
inf66521,555567,17330,1842
inf95005,266897,45004,453
inf55212,244724,55811,1574
inf57358,567308,55924,4455
inf23108,726578,86248,1702
inf17302,437374,69430,1066
inf16839,611999,40638,2460
inf4123,995141,60776,882
inf7586,275349,7980,4960
inf42987,223064,80285,2442
inf46970,403384,59111,4672
inf64878,416362,63270,1784
inf45641,175036,17467,3827
inf30332,831839,31077,1960
inf46296,634796,20519,857
inf66551,498836,97666,2898
inf73695,371048,21712,1476
inf18774,305960,39684,160
inf58569,729294,49787,3679
inf3555,178558,7234,4517
inf35750,998291,49812,4546
inf44163,279964,69882,4379
inf13784,753158,27989,3519
inf15363,578621,51803,1863
inf98510,471851,69574,4818
inf89996,248588,21817,4549
inf30290,946751,14446,3923
inf83175,29443,52896,1555
inf63074,991908,78652,548
inf40567,288674,47691,3374
inf13911,605091,11264,532
inf96760,401594,69108,999
inf7883,560070,11715,2130
inf64803,345109,61161,3615
inf55542,308687,13902,1088
inf48267,429599,18971,3700
inf63888,116933,47898,3487
inf74885,281294,85765,431
inf44391,504073,62368,723
inf3666,644407,49955,1860
inf11118,597093,66055,1688
inf96722,874449,83283,1974
inf86087,337565,25306,1882
inf96529,310109,73589,1715
inf11684,392065,98220,2902
inf30540,268637,27144,3551
inf98480,409688,82871,1057
inf39928,411492,26411,838
inf2069,736457,19622,2960
inf68957,78766,9101,1735
inf99595,106740,40986,3434
inf17814,560274,29490,3782
inf25433,396722,4896,2022
inf15922,501549,69637,2647
inf10925,254608,37891,857
inf13707,612516,23321,3225
inf66248,637310,9868,3364
inf63997,769729,11809,3841
inf78385,656320,52728,2012
inf42524,229682,99521,2675
inf52789,922004,60541,3971
inf92576,457236,79658,4852
inf96752,303001,12788,4815
inf76310,632379,67145,803
inf18463,992244,6281,701
inf31658,868344,84515,3209
inf1612,588111,20981,850
inf61487,890856,24354,1158
inf79572,856590,80884,2081
inf51070,943119,23224,1690
inf13628,361565,94770,1315
inf87013,761940,5411,1903
inf96571,212679,76798,707
inf95013,851011,12245,2086
inf27988,575662,74031,4257
inf79533,173075,87067,1396
inf72935,479645,16960,4952
inf62055,547751,5060,4024
inf24716,473671,222,1492
inf86428,608905,3176,858
inf32144,345421,30183,3191
inf51343,841408,27575,45
inf7808,746993,53806,673
inf16307,666897,87905,3198
inf26083,566892,85158,892
inf81004,413475,62561,2478
inf57195,575287,39595,3318
inf18639,824622,77299,2414
inf92095,935123,57166,249
inf99561,130630,9227,1152
inf86579,339162,70380,3961
inf9575,107311,50760,2059
inf6295,771050,52331,924
inf8679,795419,36887,768
inf28135,443493,63399,4289
inf155,795824,1075,2016
inf19514,547938,22518,3984
inf44379,76506,11770,3694
inf85142,856681,85508,1128
inf93463,3061,58917,10
inf12095,230171,91641,4727
inf34834,966802,54265,4822
inf81403,71863,60727,4977
inf17566,30986,2611,4975
inf79817,150167,31319,3253
inf52839,629677,88566,2193
inf73542,460133,79623,2550
inf84400,107437,13017,1286
inf92969,110202,45020,261
inf92802,658712,57934,2321
inf26867,190836,9940,4950
inf93640,468446,43638,3558
inf30055,858017,46280,3877
inf66574,275595,66404,3958
inf3801,880005,57400,4972
inf17753,507775,42920,665
inf19761,854906,68692,116
inf85579,115251,67478,4989
inf4154,580365,16873,2407
inf7409,59219,74436,4843
inf71617,1073,31274,1303
inf73041,946248,26934,4695
inf64670,140333,43997,2926
inf41169,147575,74785,2923
inf79571,850081,56722,2408
inf32727,478536,66271,1348
inf18990,608539,66419,2997
inf39438,211792,93395,4772
inf2588,963854,23798,57
inf11722,129692,35959,2073
inf68677,634890,25273,3082
inf45488,93543,22640,2381
inf74746,956063,59710,2048
inf4226,341754,25495,1622
inf87679,236696,58578,2806
inf78598,928879,95051,989
inf98985,720874,40949,4250
inf67558,762223,13708,4400
inf83321,960168,41118,4350
inf88662,684362,96021,1737
inf53822,695570,64686,623
inf97443,130650,62556,3318
inf14543,837624,72009,3749
inf31231,667295,41096,3403
inf41604,89915,33303,3539
inf35471,328282,35690,1673
inf17674,997196,22852,277
inf92324,42649,33976,4339
inf57224,204760,29691,3445
inf71061,683847,71275,4508
inf22508,699851,3644,2096
inf44936,957252,45614,500
inf34520,31653,95193,4085
inf78805,964836,92548,2859
inf83019,900261,51593,1234
inf22160,922887,89202,3612
inf78599,48531,40836,1431
inf16334,700338,49421,745
inf16803,321589,50429,3802
inf57873,240039,98084,4833
inf12627,846753,70949,607
inf47409,157042,45704,4519
inf9833,795878,92986,162
inf49801,85360,51902,166
inf31461,770709,84921,1960
inf55901,580291,18273,1759
inf31302,982390,46793,3849
inf85036,316997,43077,4289
inf43453,87951,57729,3899
inf94541,198126,11993,791
inf62662,428373,20323,856
inf40195,881848,94392,3185
inf89976,223585,62864,3282
inf61084,931873,18408,3583
inf85527,193548,4585,904
inf52617,399906,76565,3382
inf28988,602944,95701,3549
inf63022,867976,48792,1185
inf28260,523389,53957,3071
inf1892,286195,52606,4659
inf60241,619532,95456,3265
inf65089,276485,75480,555
inf35403,899740,35002,1222
inf82693,237864,50914,3691
inf42012,472993,60389,3659
inf64567,853308,81372,544
inf16640,397281,94508,3967
inf70922,852234,65811,1633
inf77287,251805,29813,3714
inf8349,300182,93052,2423
inf82590,145525,87276,2733
inf60218,266644,54985,2696
inf1944,665180,43100,2998
inf44620,430492,39362,1397
inf98494,161618,17626,4020
inf51363,914993,1780,4980
inf40585,257653,12916,4836
inf11357,860734,45970,3306
inf11334,550633,30068,1750
inf16686,998709,73353,2869
inf73710,973075,80694,3859
inf50322,302998,83216,1580
inf58695,520064,38180,1445
inf9873,187720,83044,2323
inf14359,626107,1409,2489
inf8835,387213,17270,2524
inf39531,91162,66720,4294
inf85779,595345,3948,1922
inf77028,84292,92871,810
inf69246,519369,14450,3989
inf17659,232946,34587,3717
inf43433,515503,86703,2841
inf4715,601309,95056,1455
inf88868,363594,51401,198
inf43442,526002,74847,4846
inf99536,172891,64678,2071
inf12778,505609,27011,1322
inf39719,398067,16783,3181
inf47032,161805,42735,28
inf5352,989406,95089,204
inf81958,381814,31715,2384
inf34025,524273,20697,2378
inf97331,125808,16485,176
inf29293,812844,81411,427
inf83582,434882,46412,190
inf58000,612387,82751,1165
inf4709,133212,12553,3064
inf1768,763092,42142,4165
inf12055,210720,15600,1102
inf85746,93437,57794,867
inf16151,434855,37929,3443
inf47347,40887,64090,2249
inf6123,438805,39363,2573
inf57062,255341,6534,3416
inf64137,331093,40171,2940
inf66573,364334,34728,1161
inf88974,657917,32534,1478
inf49642,443909,43133,900
inf16624,473919,276,3517
inf7090,353103,38162,1553
inf68087,315370,2361,4365
inf96615,949706,2299,2301
inf67563,143290,92429,1596
inf80923,79221,45831,3479
inf86396,753507,12314,3280
inf76594,812800,82212,4149
inf58959,653365,29123,331
inf48527,400984,95470,123
