influencer_ID,followers,avg_likes,avg_comments
inf86822,719283,13043,9
inf86823,845054,49809,988
inf86824,90958,78599,2661
inf86825,660707,72494,319
inf86826,550895,11022,1512
inf86827,554545,69815,1680
inf86828,215335,34628,1239
inf86829,678014,53327,4922
inf86830,738884,99641,168
inf86831,286047,7486,340
inf86832,405063,41975,1618
inf86833,220575,77977,1030
inf86834,441461,38613,2193
inf86835,656951,10530,424
inf86836,25422,19913,1085
inf86837,588503,99799,2620
inf86838,56315,84677,2577
inf86839,611162,43087,983
inf86840,353267,26733,859
inf86841,48048,62210,1060
inf86842,695907,99660,2413
inf86843,361569,502,1808
inf86844,115503,25892,4284
inf86845,750992,12826,1149
inf86846,199884,65122,3677
inf86847,552508,1533,2361
inf86848,193489,15497,1029
inf86849,762759,11001,3746
inf86850,696204,78252,2125
inf86851,100181,11598,1393
inf86852,886521,33479,2569
inf86853,84996,95111,1556
inf86854,48238,17883,769
inf86855,776719,14813,4696
inf86856,132172,11812,4846
inf86857,140639,46261,1174
inf86858,337517,42074,2109
inf86859,66427,55368,2912
inf86860,659742,62059,733
inf86861,586143,41409,2080
inf86862,940848,17621,214
inf86863,765596,92102,1840
inf86864,979376,60780,4447
inf86865,318639,86796,2585
inf86866,317112,30871,2018
inf86867,342591,40630,4633
inf86868,969679,3544,1048
inf86869,729188,83888,3138
inf86870,423358,2465,1453
inf86871,617352,87495,1571
inf86872,673789,83723,3785
inf86873,543769,55502,4415
inf86874,512726,97485,3680
inf86875,186045,46957,761
inf86876,414466,33163,3109
inf86877,881175,50503,4988
inf86878,220201,1556,2898
inf86879,158662,95130,3123
inf86880,369524,19221,2701
inf86881,589929,87038,3036
inf86882,625941,34652,2008
inf86883,946478,95830,1473
inf86884,738663,60124,1144
inf86885,967410,38237,3001
inf86886,817878,61982,3551
inf86887,265729,85544,3647
inf86888,214694,6312,3941
inf86889,658456,8014,2877
inf86890,951590,19121,3666
inf86891,435196,62475,37
inf86892,389528,13857,442
inf86893,785974,54969,1164
inf86894,116279,22855,4099
inf86895,726000,21003,2499
inf86896,781436,31971,3675
inf86897,51612,35610,4805
inf86898,230235,77637,4156
inf86899,421338,11456,2265
inf86900,445279,78804,3783
inf86901,921630,23425,1398
inf86902,161040,29120,901
inf86903,962029,82301,2889
inf86904,40680,1528,1881
inf86905,295750,62550,1453
inf86906,745127,41699,2469
inf86907,810860,93671,3126
inf86908,956620,68169,2257
inf86909,264414,65908,3360
inf86910,253926,80221,282
inf86911,34049,53879,3494
inf86912,421608,76628,506
inf86913,865512,57381,3686
inf86914,874564,50388,3546
inf86915,752829,16978,1949
inf86916,658189,68909,3352
inf86917,648720,36772,663
inf86918,345018,37007,1673
inf86919,823939,20758,4666
inf86920,138348,56456,708
inf86921,184188,56376,691
inf86922,547288,88468,1018
inf86923,375869,51968,4995
inf86924,303675,86238,4222
inf86925,651635,35233,2419
inf86926,212845,12628,3461
inf86927,148356,19510,3697
inf86928,454484,50787,1608
inf86929,102111,35385,434
inf86930,3919,69085,2853
inf86931,929700,72711,2801
inf86932,969226,59460,1674
inf86933,158944,22822,3891
inf86934,424754,32251,2800
inf86935,203364,603,3222
inf86936,400923,83332,3680
inf86937,486664,26435,336
inf86938,748928,13445,1209
inf86939,351940,44693,1146
inf86940,734492,26373,4896
inf86941,545247,92520,1030
inf86942,315124,97553,205
inf86943,806390,61282,4703
inf86944,463134,89480,3321
inf86945,201372,38597,344
inf86946,175279,6556,783
inf86947,540438,38585,662
inf86948,508820,67784,3314
inf86949,397640,81427,1941
inf86950,575538,80520,3939
inf86951,146343,48572,304
inf86952,863963,56246,3793
inf86953,276726,97573,2011
inf86954,735228,16411,2282
inf86955,307211,9321,2537
inf86956,197805,46509,945
inf86957,784512,16987,183
inf86958,125971,68487,493
inf86959,855656,31577,3066
inf86960,507409,79884,964
inf86961,532386,23951,3094
inf86962,154585,56682,2141
inf86963,109064,19968,412
inf86964,10062,16334,74
inf86965,591333,43877,900
inf86966,471977,3389,1077
inf86967,880000,75402,103
inf86968,619791,39941,253
inf86969,319393,68750,4339
inf86970,687706,49229,4822
inf86971,197453,83275,850
inf86972,363698,30981,203
inf86973,38439,19908,1389
inf86974,137082,93160,2508
inf86975,264128,12936,4177
inf86976,296707,25074,4919
inf86977,498609,72788,4396
inf86978,375494,86492,2707
inf86979,984887,92093,3907
inf86980,117079,91699,388
inf86981,631185,66267,3315
inf86982,131257,88005,3250
inf86983,219709,44549,2625
inf86984,806809,70025,3056
inf86985,507594,92514,4728
inf86986,926131,89496,3907
inf86987,955729,4088,2146
inf86988,169411,65007,469
inf86989,275735,84854,2254
inf86990,814240,51944,404
inf86991,355568,96430,895
inf86992,272773,81336,82
inf86993,583033,52687,4851
inf86994,486548,58101,4301
inf86995,375487,32951,1827
inf86996,116565,19517,2785
inf86997,544826,71801,1624
inf86998,514613,17537,4610
inf86999,63785,55380,4395
inf87000,812914,86912,1145
inf87001,218433,77475,4443
inf87002,526383,2086,1149
inf87003,569770,34059,4964
inf87004,822006,72225,1292
inf87005,121684,34587,2340
inf87006,311055,23287,4223
inf87007,576116,88798,4561
inf87008,599223,86442,2400
inf87009,862525,78250,3076
inf87010,63496,22727,3928
inf87011,6501,7959,52
inf87012,125289,56758,3146
inf87013,761940,5411,1903
inf87014,686020,39588,3520
inf87015,307029,7187,3160
inf87016,308361,30288,4064
inf87017,797687,66266,1758
inf87018,712693,52685,425
inf87019,650958,88327,2327
inf87020,812253,49049,3782
inf87021,981013,56865,3070
inf87022,656153,82552,935
inf87023,90988,63518,435
inf87024,52754,89702,91
inf87025,344441,19288,1777
inf87026,677911,14279,2743
inf87027,15015,16137,1456
inf87028,610689,70757,4552
inf87029,786097,66749,815
inf87030,215469,27547,1962
inf87031,875637,16273,2503
inf87032,134569,35474,2914
inf87033,456868,24772,2793
inf87034,6850,63925,4648
inf87035,510384,87247,3658
inf87036,854755,4203,1515
inf87037,391092,59980,575
inf87038,314108,35099,3497
inf87039,753438,56412,612
inf87040,488539,14332,2934
inf87041,905043,81362,2400
inf87042,101865,20630,1546
inf87043,741226,97329,3692
inf87044,750580,91214,3153
inf87045,978172,14960,3305
inf87046,213896,71533,2145
inf87047,784611,1825,2764
inf87048,100219,93358,595
inf87049,616292,88373,1795
inf87050,548043,94775,2084
inf87051,794745,13365,4100
inf87052,128192,54356,1291
inf87053,77524,36165,3597
inf87054,29965,71763,474
inf87055,282343,38284,3756
inf87056,441600,48154,1247
inf87057,743565,92540,3746
inf87058,702582,57614,1359
inf87059,366041,60398,4997
inf87060,919480,72561,2074
inf87061,18133,87131,2306
inf87062,463307,38116,2517
inf87063,450948,48739,2016
inf87064,503880,41922,2675
inf87065,284327,64296,1334
inf87066,106759,98390,2414
inf87067,544687,20933,3054
inf87068,668178,7897,2165
inf87069,566516,71483,2368
inf87070,490680,66975,3362
inf87071,724924,46809,4739
inf87072,524085,89937,193
inf87073,522752,42395,3330
inf87074,777496,33706,4636
inf87075,485339,5961,4081
inf87076,109631,65910,3638
inf87077,464991,14856,4148
inf87078,209007,65918,264
inf87079,386786,89907,1462
inf87080,749443,25622,3985
inf87081,714426,42198,1611
inf87082,362853,59597,4782
inf87083,116126,16241,2016
inf87084,540657,55811,4260
inf87085,279842,62223,1617
inf87086,494632,12023,1994
inf87087,317292,20952,4747
inf87088,640567,53822,4045
inf87089,178619,64003,1494
inf87090,425851,168,1082
inf87091,328259,72289,1103
inf87092,423532,6091,640
inf87093,164439,63441,4465
inf87094,177322,10960,1712
inf87095,186757,99194,1519
inf87096,430654,36222,3224
inf87097,377481,60234,3107
inf87098,713560,19567,2042
inf87099,674653,70673,2370
inf87100,648003,96190,2312
inf87101,668648,53069,4477
inf87102,464215,15399,3837
inf87103,785282,6530,4764
inf87104,204382,10204,879
inf87105,819941,52678,628
inf87106,405670,77358,3682
inf87107,128265,22109,489
inf87108,393030,87094,3767
inf87109,964359,8821,2599
inf87110,491099,79743,637
inf87111,413870,24007,2680
inf87112,718034,71292,4541
inf87113,26829,57355,1761
inf87114,848073,95889,414
inf87115,492715,91881,738
inf87116,842170,34105,2936
inf87117,261536,87774,2762
inf87118,272125,10285,2137
inf87119,388228,3806,3015
inf87120,405475,92996,888
inf87121,168393,91343,445
inf87122,898377,81081,924
inf87123,960276,9637,406
inf87124,162452,73326,979
inf87125,497450,76629,3769
inf87126,560636,93251,3228
inf87127,748003,6676,2809
inf87128,418765,26212,2338
inf87129,820604,78162,998
inf87130,356003,72457,907
inf87131,271288,93425,3113
inf87132,806660,55993,3029
inf87133,68872,69968,4868
inf87134,172686,56670,3766
inf87135,15013,90331,4522
inf87136,984129,48519,2797
inf87137,502117,54808,1644
inf87138,481198,58474,1628
inf87139,686356,3195,1699
inf87140,424353,36616,3256
inf87141,908848,55614,3346
inf87142,993849,86208,34
inf87143,555368,90006,4954
inf87144,709106,20661,1285
inf87145,600541,76483,185
inf87146,769981,11930,2484
inf87147,211168,73394,3738
inf87148,879239,4130,3103
inf87149,291410,89422,3326
inf87150,627633,4759,1389
inf87151,951192,64894,418
inf87152,45122,56694,438
inf87153,91864,94502,4447
inf87154,132787,30909,3536
inf87155,375685,9511,4157
inf87156,409379,30741,1189
inf87157,413041,41700,549
inf87158,746419,28904,1720
inf87159,905549,49784,2305
inf87160,39036,12774,2822
inf87161,124354,15844,2830
inf87162,708333,99974,3087
inf87163,836237,86478,3903
inf87164,942948,29458,3179
inf87165,223835,91007,4053
inf87166,392609,83492,4336
inf87167,580591,56856,4942
inf87168,942284,44504,68
inf87169,371757,71147,169
inf87170,374438,79627,3357
inf87171,672393,78647,4108
inf87172,733848,58191,1508
inf87173,109583,98680,2977
inf87174,937789,49660,4140
inf87175,643076,21637,411
inf87176,479728,69977,4306
inf87177,521468,2130,3239
inf87178,522503,61557,2547
inf87179,913967,72828,750
inf87180,418974,19289,1826
inf87181,161682,6581,1684
inf87182,744945,96991,3185
inf87183,958104,66076,1003
inf87184,43582,2129,366
inf87185,361531,27701,1189
inf87186,852340,66439,3940
inf87187,83005,82654,93
inf87188,499984,19020,1322
inf87189,404150,9803,2054
inf87190,116998,71199,2233
inf87191,507988,77978,448
inf87192,572935,21337,770
inf87193,10132,54645,1967
inf87194,149492,47494,3300
inf87195,608608,41338,290
inf87196,561536,42034,131
inf87197,54972,42446,3012
inf87198,61355,64007,332
inf87199,498269,23872,3390
inf87200,759377,75934,1865
inf87201,318454,32729,4964
inf87202,258855,19929,2730
inf87203,722620,41601,4797
inf87204,296099,56338,2915
inf87205,220369,95993,1590
inf87206,64348,12562,2463
inf87207,317126,59166,4776
inf87208,499121,49937,2507
inf87209,560828,9505,1490
inf87210,507000,8281,2602
inf87211,497132,96360,1823
inf87212,655476,44445,4455
inf87213,364028,73998,1181
inf87214,447068,43963,2362
inf87215,544611,76683,986
inf87216,198746,12748,2575
inf87217,270355,23107,3699
inf87218,844979,91497,2055
inf87219,221632,30946,2022
inf87220,774428,57196,3452
inf87221,572291,8871,1215
inf87222,248105,3096,1773
inf87223,819580,59878,3996
inf87224,419152,57097,4098
inf87225,915557,40067,1144
inf87226,116831,81183,4839
inf87227,885949,26319,2450
inf87228,871200,97382,2253
inf87229,717086,46919,4368
inf87230,771689,28762,4718
inf87231,67141,52457,447
inf87232,671784,92322,3094
inf87233,935253,50715,3196
inf87234,84148,96951,4228
inf87235,558954,62676,780
inf87236,554146,35278,2629
inf87237,437947,86856,3788
inf87238,552928,84870,4186
inf87239,249510,13860,3996
inf87240,940268,66869,210
inf87241,835369,77303,2587
inf87242,541761,92623,2858
inf87243,261852,99569,4149
inf87244,182212,28710,170
inf87245,319353,91369,3559
inf87246,986480,32263,1704
inf87247,407677,70990,2562
inf87248,785795,95045,1010
inf87249,661923,48130,1266
inf87250,536691,64849,2764
inf87251,476428,70688,2507
inf87252,289209,8180,949
inf87253,966878,94535,1689
inf87254,733257,49045,2152
inf87255,792861,26846,1492
inf87256,321937,3103,2990
inf87257,10282,20329,1126
inf87258,580639,78915,619
inf87259,864789,1222,2764
inf87260,917996,42651,3490
inf87261,970271,52967,3791
inf87262,140414,61258,4466
inf87263,146725,98092,1832
inf87264,196724,83120,966
inf87265,530722,4259,3680
inf87266,460735,47130,3119
inf87267,985859,49979,2085
inf87268,346040,71849,4207
inf87269,383981,75897,3026
inf87270,500900,1122,4043
inf87271,269604,21753,3507
inf87272,408132,72617,740
inf87273,216563,83169,4652
inf87274,403594,4862,4480
inf87275,103205,66948,3639
inf87276,856407,92930,2314
inf87277,28140,73673,3546
inf87278,843817,97774,180
inf87279,370987,44118,3165
inf87280,17213,18471,2449
inf87281,358568,83535,2051
inf87282,301396,81255,1062
inf87283,581977,31339,2371
inf87284,889143,38648,31
inf87285,896553,86938,3296
inf87286,291472,70113,1509
inf87287,124546,5586,1968
inf87288,372844,22719,346
inf87289,964413,43420,4455
inf87290,92276,10792,1668
inf87291,589111,49012,2864
inf87292,792385,8354,3371
inf87293,464346,73066,652
inf87294,271984,93487,1838
inf87295,636679,30468,4491
inf87296,333626,2496,3642
inf87297,731147,35643,2403
inf87298,985027,71470,228
inf87299,609398,85250,1323
inf87300,259696,84855,844
inf87301,431607,75948,4033
inf87302,871137,12393,2784
inf87303,10719,13449,1413
inf87304,269293,29637,1831
inf87305,751151,44511,3897
inf87306,188040,97228,528
inf87307,832711,51796,220
inf87308,133973,34017,3206
inf87309,675147,6507,4973
inf87310,348049,60071,376
inf87311,887586,19608,2959
inf87312,878551,18004,1772
inf87313,595979,22960,3078
inf87314,419337,92676,2878
inf87315,400233,66924,2690
inf87316,91636,92979,3157
inf87317,13202,68132,4151
inf87318,993969,40917,4329
inf87319,854048,66951,4236
inf87320,789453,84,979
inf87321,450542,58790,3639
inf87322,239906,43463,4093
inf87323,109654,77668,675
inf87324,667739,31924,1582
inf87325,895258,86745,4415
inf87326,394986,81752,29
inf87327,123868,34710,4835
inf87328,219778,40682,4851
inf87329,535221,17294,2021
inf87330,816413,63847,4941
inf87331,144453,44411,1482
inf87332,139431,82275,4887
inf87333,581385,41580,3586
inf87334,155902,90736,2717
inf87335,245271,40128,1154
inf87336,47134,98628,1122
inf87337,701432,50929,1332
inf87338,92470,19850,2070
inf87339,208933,69488,3533
inf87340,482916,41676,3176
inf87341,929492,69522,3269
inf87342,297508,25891,3641
inf87343,748452,79973,3399
inf87344,861715,49309,1364
inf87345,252206,95587,1615
inf87346,471908,16151,3238
inf87347,260199,71563,541
inf87348,537051,85379,3272
inf87349,749531,59773,3366
inf87350,300266,88004,4011
inf87351,913072,69148,1706
inf87352,476970,77751,2500
inf87353,43607,9217,1820
inf87354,896987,22040,2012
inf87355,206666,42281,68
inf87356,230351,12759,1018
inf87357,345967,50322,1313
inf87358,28033,59901,3724
inf87359,374623,32619,2691
inf87360,967798,24046,988
inf87361,908140,86504,1038
inf87362,114036,86837,4031
inf87363,484022,85715,264
inf87364,522574,91627,164
inf87365,512627,21562,4124
inf87366,102090,2240,1341
inf87367,585327,62616,2244
inf87368,720817,93048,99
inf87369,106249,97995,3669
inf87370,3759,67311,4393
inf87371,323837,72391,4827
inf87372,733977,95267,111
inf87373,467571,9139,393
inf87374,946813,75052,1068
inf87375,768066,18473,590
inf87376,76449,93895,3696
inf87377,954425,64969,4695
inf87378,488442,76605,488
inf87379,375138,90749,3328
inf87380,364279,53116,2932
inf87381,810328,91060,1232
inf87382,502416,86117,160
inf87383,271793,84800,4589
inf87384,850938,12419,3198
inf87385,846052,82404,4562
inf87386,860499,10072,1922
inf87387,88232,38724,4657
inf87388,745725,48575,2479
inf87389,866936,91873,3514
inf87390,565258,98910,2478
inf87391,897243,46430,3218
inf87392,330288,37279,2049
inf87393,430878,80059,234
inf87394,237164,41915,3993
inf87395,575536,1958,373
inf87396,312922,36528,4241
inf87397,164149,72824,3413
inf87398,972373,39498,449
inf87399,817295,4411,2817
inf87400,947903,5915,1427
inf87401,610619,94194,3394
inf87402,986184,40788,198
inf87403,395115,92408,3501
inf87404,394086,30334,2948
inf87405,506423,28718,1368
inf87406,523968,61647,2222
inf87407,722593,86653,1103
inf87408,383912,23125,4394
inf87409,962394,52268,700
inf87410,611263,17138,2144
inf87411,696359,7121,4899
inf87412,522794,97204,3800
inf87413,619591,89802,675
inf87414,569865,37804,2485
inf87415,971096,85547,4603
inf87416,954688,51635,1365
inf87417,470994,473,429
inf87418,888225,71795,4006
inf87419,531882,63505,2425
inf87420,965486,61839,2560
inf87421,7377,84913,3412
inf87422,457354,87373,2124
inf87423,522372,65992,4634
inf87424,252879,51735,1492
inf87425,804608,32354,974
inf87426,683011,5571,2798
inf87427,127423,29167,1647
inf87428,451116,25429,1398
inf87429,313218,54397,4974
inf87430,264625,6467,4357
inf87431,319283,2200,1907
inf87432,434489,55862,1409
inf87433,534221,63547,4746
inf87434,259951,92096,3577
inf87435,740313,26085,1819
inf87436,100749,3496,1924
inf87437,583006,44277,904
inf87438,6768,82472,3293
inf87439,943703,32094,3006
inf87440,859410,89962,218
inf87441,337920,3603,3429
inf87442,525893,55627,3335
inf87443,52265,96574,2495
inf87444,724472,15553,3871
inf87445,793172,91736,1847
inf87446,186734,70522,4989
inf87447,574717,64098,1031
inf87448,805873,9387,684
inf87449,360769,12000,2089
inf87450,755828,11956,1843
inf87451,635665,10380,4385
inf87452,226307,28439,1194
inf87453,987211,294,418
inf87454,661666,46211,1395
inf87455,82674,29722,2926
inf87456,400752,55478,2581
inf87457,388791,92603,1300
inf87458,79672,52921,2673
inf87459,442654,24659,495
inf87460,623852,5925,4989
inf87461,32812,24144,3565
inf87462,29709,54579,1863
inf87463,639942,96069,74
inf87464,464937,62731,4063
inf87465,457154,57631,4152
inf87466,840149,90085,883
inf87467,250578,46591,4620
inf87468,284090,33258,2445
inf87469,23591,88944,2211
inf87470,426624,74661,1313
inf87471,534683,63329,179
inf87472,16013,956,4895
inf87473,401204,15103,3421
inf87474,576452,36779,212
inf87475,322298,54956,2353
inf87476,580682,16761,3232
inf87477,487936,11390,4545
inf87478,550167,5140,4702
inf87479,411696,44157,2813
inf87480,668580,41197,1639
inf87481,12810,6200,1218
inf87482,587674,1395,3974
inf87483,34934,18906,3694
inf87484,431293,81768,1702
inf87485,811700,98574,1332
inf87486,825733,82377,3311
inf87487,828284,96607,4484
inf87488,793280,12478,1514
inf87489,42304,64134,442
inf87490,755407,72871,4159
inf87491,780861,94115,4240
inf87492,396757,46431,3714
inf87493,88720,67990,4304
inf87494,715626,23330,4359
inf87495,690276,1026,847
inf87496,782128,2644,4842
inf87497,638335,52149,3734
inf87498,571603,5242,655
inf87499,357206,87596,3553
inf87500,769991,60089,3950
inf87501,435832,25493,631
inf87502,202320,80082,3851
inf87503,867647,16733,960
inf87504,542447,68443,4259
inf87505,649837,22665,2868
inf87506,541168,28541,1416
inf87507,426486,83657,1795
inf87508,171047,82703,1941
inf87509,273343,70158,3521
inf87510,623257,52911,2541
inf87511,439773,38008,1298
inf87512,846435,11669,3417
inf87513,827378,13248,1821
inf87514,9798,56395,4407
inf87515,29279,83719,22
inf87516,755093,50764,4905
inf87517,61716,30371,3463
inf87518,567252,16527,703
inf87519,129245,89127,1372
inf87520,199220,78825,770
inf87521,521285,90843,4618
inf87522,175394,72978,1742
inf87523,224384,72044,4911
inf87524,715891,54866,4568
inf87525,158268,16712,3321
inf87526,595135,19829,1288
inf87527,611673,3151,2170
inf87528,321459,32236,292
inf87529,721164,87181,3365
inf87530,543960,24999,1886
inf87531,374716,24758,3358
inf87532,682494,21795,2722
inf87533,855336,40275,1995
inf87534,216084,33615,981
inf87535,287281,28195,268
inf87536,639882,78416,3786
inf87537,931405,8081,711
inf87538,467863,45638,4972
inf87539,918787,70703,2104
inf87540,539496,59463,4668
inf87541,306138,52074,3696
inf87542,455215,66329,4799
inf87543,242192,48396,713
inf87544,486142,47436,898
inf87545,440507,89964,4237
inf87546,960135,96533,947
inf87547,216126,96494,3076
inf87548,712686,34752,4378
inf87549,461234,92440,2217
inf87550,23710,90529,1298
inf87551,915759,63894,1893
inf87552,511250,93182,2201
inf87553,695669,69708,3054
inf87554,426997,52750,2667
inf87555,793675,22203,2739
inf87556,50907,6126,2965
inf87557,402576,21236,396
inf87558,642255,84861,591
inf87559,510038,75721,3765
inf87560,672066,6329,2502
inf87561,917819,2433,3406
inf87562,904781,26845,4802
inf87563,857792,74457,2031
inf87564,50391,75080,2526
inf87565,691415,45429,1065
inf87566,409284,54032,3652
inf87567,365813,57707,1753
inf87568,118275,98603,4975
inf87569,100613,45400,1194
inf87570,220470,63246,1020
inf87571,670237,42946,1842
inf87572,935330,4563,2688
inf87573,698044,60277,469
inf87574,935795,50257,2279
inf87575,510430,77406,2989
inf87576,290137,46134,3564
inf87577,321631,89980,197
inf87578,681010,32018,4870
inf87579,789902,6912,1691
inf87580,984109,12660,2766
inf87581,671530,73541,3799
inf87582,87760,16029,91
inf87583,40182,53786,2009
inf87584,701385,64048,1037
inf87585,189547,6472,4516
inf87586,223305,34079,4545
inf87587,144461,30646,995
inf87588,745875,44160,1687
inf87589,256142,80527,1466
inf87590,215120,15617,4005
inf87591,244653,22091,2179
inf87592,329277,86510,4094
inf87593,125452,145,516
inf87594,956833,86928,3205
inf87595,403079,19673,1992
inf87596,185954,29899,3961
inf87597,87939,71199,1449
inf87598,433089,62260,1912
inf87599,414315,69306,4151
inf87600,217329,36176,4252
inf87601,127746,62883,2310
inf87602,3899,56683,506
inf87603,183532,23103,2758
inf87604,950200,79876,4302
inf87605,413063,7061,2258
inf87606,481610,12978,1357
inf87607,365438,83436,2088
inf87608,176564,73483,3808
inf87609,36516,93158,4057
inf87610,694632,30526,2070
inf87611,863750,28096,2999
inf87612,538874,38940,1891
inf87613,12222,11766,1083
inf87614,356637,12707,3527
inf87615,97127,5014,339
inf87616,450441,55648,512
inf87617,393323,64674,852
inf87618,551575,78275,269
inf87619,966423,43524,3162
inf87620,259096,35000,4853
inf87621,472483,78752,4696
inf87622,655196,84364,3731
inf87623,976019,43964,4200
inf87624,423817,75351,950
inf87625,225221,89048,1648
inf87626,676145,61740,4005
inf87627,627693,79959,2022
inf87628,57907,91893,1406
inf87629,231603,30362,3400
inf87630,347480,66819,4657
inf87631,737125,6671,3018
inf87632,984761,58947,2148
inf87633,782859,85853,3312
inf87634,771978,63161,987
inf87635,142592,31635,797
inf87636,557720,67863,1251
inf87637,550942,12196,3311
inf87638,120976,58317,2017
inf87639,94496,49372,4456
inf87640,339837,25149,2794
inf87641,143813,11979,4968
inf87642,888211,29762,224
inf87643,485863,51364,2393
inf87644,402820,89144,3137
inf87645,640814,83681,4011
inf87646,752663,45491,2821
inf87647,660047,73544,2223
inf87648,559082,5955,2755
inf87649,750140,15307,2919
inf87650,505492,53559,3523
inf87651,675579,21240,40
inf87652,777520,77983,1241
inf87653,515280,76382,4625
inf87654,858763,70463,2342
inf87655,500771,62295,515
inf87656,427573,65885,3105
inf87657,536057,42603,4258
inf87658,544840,71940,675
inf87659,52186,40413,706
inf87660,186409,11306,1907
inf87661,996300,46199,4837
inf87662,579590,84147,3452
inf87663,268221,64943,1250
inf87664,506581,98304,1860
inf87665,673520,15985,14
inf87666,550011,59584,4836
inf87667,541307,71689,2787
inf87668,566294,2126,462
inf87669,583899,26218,1481
inf87670,344296,80963,4599
inf87671,412101,442,2809
inf87672,191034,17211,744
inf87673,236875,44855,4193
inf87674,130677,96906,4940
inf87675,68200,30820,3066
inf87676,138668,24335,4475
inf87677,384497,60493,1127
inf87678,275376,33777,4943
inf87679,236696,58578,2806
inf87680,623477,33352,2725
inf87681,307107,37347,2457
inf87682,543694,24134,2904
inf87683,992441,24225,3899
inf87684,647185,96073,2495
inf87685,745571,76347,866
inf87686,390306,83904,1842
inf87687,964608,65068,2287
inf87688,272523,65165,1386
inf87689,942918,33007,3052
inf87690,266197,69819,2947
inf87691,508938,97618,4176
inf87692,363491,83555,4622
inf87693,92388,5571,2189
inf87694,964034,37642,4614
inf87695,153310,92148,4458
inf87696,914877,15517,2613
inf87697,544626,68348,3219
inf87698,720369,35156,2725
inf87699,533743,9381,4682
inf87700,960592,65660,3893
inf87701,872643,65683,2301
inf87702,128742,6539,2551
inf87703,976254,7301,4996
inf87704,355949,66384,4298
inf87705,288949,35463,4821
inf87706,178367,10986,4345
inf87707,445479,66512,732
inf87708,642992,47096,3452
inf87709,843541,84482,1947
inf87710,517967,63454,668
inf87711,611341,17787,3577
inf87712,988895,67863,1645
inf87713,22144,75124,2511
inf87714,179149,29950,3830
inf87715,783557,65174,3595
inf87716,162109,37278,4315
inf87717,284393,77607,3535
inf87718,640448,14441,1894
inf87719,336383,3644,403
inf87720,818508,58304,1383
inf87721,897505,13557,2206
inf87722,71210,31707,673
inf87723,447200,53072,3414
inf87724,562386,2043,63
inf87725,245313,68373,3626
inf87726,576581,50559,906
inf87727,462660,71727,2683
inf87728,61230,6839,2297
inf87729,138404,28409,4413
inf87730,358000,64338,4053
inf87731,309908,74178,2778
inf87732,590789,52176,3057
inf87733,21495,31139,1346
inf87734,969054,23351,4282
inf87735,25939,60534,1154
inf87736,976591,89913,586
inf87737,512373,67099,849
inf87738,380289,77384,1788
inf87739,23701,38466,3452
inf87740,347297,15088,2882
inf87741,258993,48068,1651
inf87742,901125,63963,3045
inf87743,984509,35143,2407
inf87744,203107,1719,4094
inf87745,517407,53019,1890
inf87746,451397,86915,4903
inf87747,716551,9566,808
inf87748,389173,82840,659
inf87749,161278,83712,4395
inf87750,155128,50575,526
inf87751,44129,84549,2635
inf87752,660683,87748,2352
inf87753,460740,68468,1961
inf87754,969087,78505,4157
inf87755,882838,15788,2550
inf87756,867186,64172,3704
inf87757,930806,23907,2225
inf87758,246973,16256,2413
inf87759,865858,70645,3448
inf87760,439323,44793,2013
inf87761,382857,55027,617
inf87762,336163,1507,3221
inf87763,914464,5023,1977
inf87764,256264,65340,3108
inf87765,675964,45209,769
inf87766,585087,44609,2037
inf87767,87547,53031,3600
inf87768,790872,88651,3659
inf87769,524587,70190,1693
inf87770,334412,14492,3657
inf87771,960163,56594,4846
inf87772,268296,84485,3278
inf87773,125446,64347,234
inf87774,554633,98422,3816
inf87775,646993,76366,1748
inf87776,272645,26991,4227
inf87777,234988,89567,1339
inf87778,944788,77105,4219
inf87779,153278,90585,847
inf87780,430884,73504,2576
inf87781,126044,79207,4120
inf87782,179942,35847,286
inf87783,169204,57413,3465
inf87784,48099,58259,824
inf87785,871139,35429,1681
inf87786,983920,11687,2100
inf87787,181941,31086,1491
inf87788,124600,65144,2630
inf87789,225418,32339,2390
inf87790,4857,92774,3170
inf87791,484198,42010,710
inf87792,822387,15102,1220
inf87793,840336,72315,1428
inf87794,341111,61156,2638
inf87795,732357,16367,2278
inf87796,263924,56025,820
inf87797,685923,31099,4833
inf87798,934777,16591,2598
inf87799,654899,60938,4223
inf87800,18013,75618,1085
inf87801,367177,81722,2067
inf87802,365978,1306,4974
inf87803,6664,11050,2037
inf87804,762285,46121,1795
inf87805,381753,54295,2644
inf87806,811050,88845,501
inf87807,934685,28231,3319
inf87808,765933,22754,4039
inf87809,99083,57092,260
inf87810,954584,92284,2091
inf87811,602142,74135,3474
inf87812,216422,81428,1620
inf87813,843161,70309,787
inf87814,569390,23121,216
inf87815,928325,52391,4026
inf87816,838057,84293,800
inf87817,91591,66997,2688
inf87818,882806,8111,2645
inf87819,510973,8195,3493
inf87820,280088,30169,3785
inf87821,65933,91613,3816
inf87822,396911,33726,23
inf87823,719215,65772,635
inf87824,926414,90312,1090
inf87825,470603,68883,886
inf87826,802235,27678,2974
inf87827,860428,50535,2660
inf87828,732847,90063,2898
inf87829,229173,83221,684
inf87830,363451,14451,1128
inf87831,668768,89300,1925
inf87832,978634,85184,4022
inf87833,361401,94797,4428
inf87834,559517,79018,2389
